date,platform_id,brand_id,product_id,units_sold,revenue
1/1/2026,MKP_1,B08,P10061,15,1437.4
1/1/2026,MKP_1,B08,P10004,13,2977.08
1/1/2026,MKP_1,B04,P10204,14,3400.65
1/1/2026,MKP_1,B07,P10013,9,4277.43
1/1/2026,MKP_1,B17,P10008,17,2777.5
1/1/2026,MKP_1,B12,P10095,6,4034.13
1/1/2026,MKP_1,B12,P10093,10,4259.88
1/1/2026,MKP_1,B02,P10015,16,2578.42
1/1/2026,MKP_1,B02,P10301,0,0
1/1/2026,MKP_1,B15,P10000,35,9077.96
1/1/2026,MKP_1,B05,P10040,5,2021.3
1/1/2026,MKP_1,B09,P10009,31,6235.19
1/1/2026,MKP_1,B03,P10000,0,0
1/1/2026,MKP_1,B20,P10000,36,7278.76
1/1/2026,MKP_1,B12,P10116,11,4279.62
1/1/2026,MKP_1,B07,P10001,9,907.13
1/1/2026,MKP_1,B19,P10469,3,999.12
1/1/2026,MKP_1,B12,P10481,6,3565.02
1/1/2026,MKP_1,B18,P10002,8,950.24
1/1/2026,MKP_1,B12,P10007,11,1712.69
1/1/2026,MKP_1,B17,P10004,12,9052.88
1/1/2026,MKP_1,B14,P10011,7,11745.97
1/1/2026,MKP_1,B19,P10001,16,1580.45
1/1/2026,MKP_1,B19,P10070,21,3566.51
1/1/2026,MKP_1,B19,P10007,14,1596.97
1/1/2026,MKP_1,B18,P10002,21,4962.22
1/1/2026,MKP_1,B19,P10012,23,4218.24
1/1/2026,MKP_1,B20,P10004,13,5783.5
1/1/2026,MKP_1,B08,P10101,24,2609.04
1/1/2026,MKP_1,B06,P10000,4,723.1
1/1/2026,MKP_1,B05,P10001,22,3028.48
1/1/2026,MKP_1,B08,P10000,21,4605.87
1/1/2026,MKP_1,B10,P10000,9,1790.53
1/2/2026,MKP_1,B19,P10000,15,2292.95
1/2/2026,MKP_1,B08,P10000,29,2653.24
1/2/2026,MKP_1,B11,P10001,10,2533.71
1/2/2026,MKP_1,B14,P10031,19,2909.27
1/2/2026,MKP_1,B09,P10020,12,935.14
1/2/2026,MKP_1,B04,P10019,11,1975.62
1/2/2026,MKP_1,B10,P10013,5,4108.66
1/2/2026,MKP_1,B01,P10018,8,4601.29
1/2/2026,MKP_1,B17,P10012,13,3215.58
1/2/2026,MKP_1,B15,P10525,2,809.51
1/2/2026,MKP_1,B19,P10000,18,3507.2
1/2/2026,MKP_1,B16,P10410,8,4935.69
1/2/2026,MKP_1,B15,P10000,17,2206.41
1/2/2026,MKP_1,B14,P10461,0,0
1/2/2026,MKP_1,B19,P10000,16,1649.95
1/2/2026,MKP_1,B02,P10002,5,460.73
1/2/2026,MKP_1,B07,P10691,8,7221.55
1/2/2026,MKP_1,B20,P10020,8,1527
1/2/2026,MKP_1,B07,P10050,3,4705.11
1/2/2026,MKP_1,B17,P10000,0,0
1/2/2026,MKP_1,B04,P10001,17,3112.75
1/2/2026,MKP_1,B01,P10008,0,0
1/2/2026,MKP_1,B01,P10229,12,7994.7
1/2/2026,MKP_1,B12,P10003,16,3793.73
1/2/2026,MKP_1,B08,P10367,5,10188.43
1/2/2026,MKP_1,B02,P10185,0,0
1/2/2026,MKP_1,B18,P10014,11,10194.2
1/2/2026,MKP_1,B04,P10021,21,1952.52
1/2/2026,MKP_1,B09,P10040,7,4454.86
1/2/2026,MKP_1,B02,P10010,32,8461.97
1/2/2026,MKP_1,B17,P10014,14,6963.93
1/2/2026,MKP_1,B13,P10039,0,0
1/2/2026,MKP_1,B05,P10001,13,2909.6
1/2/2026,MKP_1,B17,P10140,16,3848.95
1/2/2026,MKP_1,B12,P10002,10,2063.93
1/2/2026,MKP_1,B10,P10263,6,5719.47
1/2/2026,MKP_1,B20,P10007,31,5000.63
1/2/2026,MKP_1,B11,P10440,6,2329.84
1/2/2026,MKP_1,B18,P10020,25,2799.87
1/2/2026,MKP_1,B10,P10001,15,2222.94
1/2/2026,MKP_1,B19,P10035,16,1377
1/2/2026,MKP_1,B09,P10093,7,3763.43
1/2/2026,MKP_1,B04,P10000,21,4139.74
1/2/2026,MKP_1,B12,P10008,19,4656.98
1/2/2026,MKP_1,B10,P10000,20,2293.74
1/2/2026,MKP_1,B01,P10012,17,3523.84
1/2/2026,MKP_1,B17,P10008,19,4223.93
1/2/2026,MKP_1,B01,P10000,13,1285.72
1/2/2026,MKP_1,B15,P10019,9,1962.63
1/2/2026,MKP_1,B20,P10260,6,1783.97
1/2/2026,MKP_1,B15,P10000,18,2849.23
1/2/2026,MKP_1,B14,P10002,10,1078.53
1/2/2026,MKP_1,B05,P10002,13,3780.31
1/2/2026,MKP_1,B04,P10185,21,3746.01
1/2/2026,MKP_1,B16,P10313,13,2367.35
1/2/2026,MKP_1,B06,P10000,27,3049.92
1/2/2026,MKP_1,B11,P10086,7,2337.98
1/2/2026,MKP_1,B14,P10001,12,2161.03
1/2/2026,MKP_1,B10,P10004,6,3349.51
1/2/2026,MKP_1,B09,P10000,13,3461.49
1/2/2026,MKP_1,B14,P10002,0,0
1/2/2026,MKP_1,B03,P10012,21,2286.7
1/2/2026,MKP_1,B09,P10010,16,4114.31
1/2/2026,MKP_1,B04,P10001,12,2086.4
1/2/2026,MKP_1,B11,P10035,16,3038.54
1/2/2026,MKP_1,B01,P10373,14,1440.58
1/2/2026,MKP_1,B17,P10011,4,8376.56
1/2/2026,MKP_1,B01,P10000,14,2037.52
1/2/2026,MKP_1,B06,P10008,10,2091.96
1/2/2026,MKP_1,B03,P10053,8,13824.97
1/2/2026,MKP_1,B17,P10001,16,2739.96
1/2/2026,MKP_1,B05,P10011,5,8499.32
1/2/2026,MKP_1,B13,P10062,31,2736.02
1/2/2026,MKP_1,B19,P10005,30,6813.76
1/2/2026,MKP_1,B14,P10013,15,11756.13
1/2/2026,MKP_1,B05,P10000,13,1588.76
1/2/2026,MKP_1,B05,P10036,16,4372.19
1/2/2026,MKP_1,B08,P10007,8,1097.18
1/2/2026,MKP_1,B12,P10030,20,3086.78
1/2/2026,MKP_1,B05,P10005,11,1017.92
1/2/2026,MKP_1,B09,P10000,4,926.77
1/2/2026,MKP_1,B13,P10068,4,2834.01
1/2/2026,MKP_1,B02,P10015,24,-963.32
1/2/2026,MKP_1,B11,P10000,11,2099.89
1/2/2026,MKP_1,B04,P10000,13,2535.32
1/2/2026,MKP_1,B05,P10000,17,3954.56
1/2/2026,MKP_1,B15,P10000,4,918.47
1/2/2026,MKP_1,B14,P10518,6,11883.9
1/2/2026,MKP_1,B08,P10009,10,2349.71
1/2/2026,MKP_1,B11,P10046,32,5444.51
1/2/2026,MKP_1,B16,P10003,18,4755.06
1/2/2026,MKP_1,B08,P10111,0,0
1/2/2026,MKP_1,B08,P10053,5,5113.46
1/2/2026,MKP_1,B13,P10001,16,3498.21
1/2/2026,MKP_1,B01,P10009,0,0
1/2/2026,MKP_1,B07,P10513,17,4176.95
1/2/2026,MKP_1,B16,P10003,11,1402.11
1/2/2026,MKP_1,B16,P10000,23,5635.02
1/2/2026,MKP_1,B07,P10000,7,687.35
1/2/2026,MKP_1,B09,P10000,8,1776.64
1/2/2026,MKP_1,B01,P10026,0,0
1/2/2026,MKP_1,B02,P10001,21,3893.52
1/2/2026,MKP_1,B05,P10011,6,13653.43
1/2/2026,MKP_1,B14,P10018,3,1737.54
1/2/2026,MKP_1,B11,P10000,11,2124.44
1/2/2026,MKP_1,B18,P10001,0,0
1/2/2026,MKP_1,B04,P10517,2,3440.8
1/2/2026,MKP_1,B05,P10000,28,5659.73
1/2/2026,MKP_1,B17,P10010,9,2448.19
1/2/2026,MKP_1,B06,P10001,20,2888.22
1/2/2026,MKP_1,B02,P10171,16,3890.55
1/2/2026,MKP_1,B14,P10503,15,3136.88
1/2/2026,MKP_1,B04,P10014,0,0
1/2/2026,MKP_1,B13,P10000,14,1461.22
1/2/2026,MKP_1,B11,P10000,17,3835.94
1/2/2026,MKP_1,B01,P10000,22,5091.99
1/2/2026,MKP_1,B07,P10009,11,962.08
1/2/2026,MKP_1,B09,P10025,20,2329.06
1/2/2026,MKP_1,B04,P10081,5,10784.3
1/2/2026,MKP_1,B02,P10001,13,2189.15
1/2/2026,MKP_1,B19,P10348,10,2249.64
1/2/2026,MKP_1,B06,P10002,16,2813.34
1/2/2026,MKP_1,B04,P10001,27,5969.79
1/2/2026,MKP_1,B15,P10000,12,2059.95
1/2/2026,MKP_1,B20,P10587,10,6237.68
1/2/2026,MKP_1,B18,P10003,8,1249.43
1/2/2026,MKP_1,B11,P10005,8,889.29
1/2/2026,MKP_1,B12,P10000,13,-679.49
1/2/2026,MKP_1,B04,P10021,12,1884.24
1/2/2026,MKP_1,B19,P10002,15,2372.03
1/2/2026,MKP_1,B01,P10001,15,2366.58
1/2/2026,MKP_1,B01,P10475,15,6812.65
1/2/2026,MKP_1,B16,P10072,18,15120.63
1/2/2026,MKP_1,B16,P10024,17,1542.78
1/2/2026,MKP_1,B12,P10377,0,0
1/2/2026,MKP_1,B15,P10002,10,2626.29
1/2/2026,MKP_1,B05,P10001,11,1355.51
1/2/2026,MKP_1,B18,P10033,2,3185.64
1/2/2026,MKP_1,B12,P10070,20,4208.32
1/2/2026,MKP_1,B05,P10048,0,0
1/2/2026,MKP_1,B16,P10012,13,1571.05
1/2/2026,MKP_1,B08,P10379,17,4266.6
1/2/2026,MKP_1,B09,P10000,26,-1277.62
1/2/2026,MKP_1,B13,P10041,13,8445.56
1/2/2026,MKP_1,B20,P10014,6,5070.61
1/2/2026,MKP_1,B03,P10000,17,2605.36
1/2/2026,MKP_1,B14,P10000,5,635.7
1/2/2026,MKP_1,B05,P10004,9,4222.36
1/2/2026,MKP_1,B19,P10000,10,1134.46
1/2/2026,MKP_1,B08,P10001,16,3437.35
1/2/2026,MKP_1,B06,P10019,14,3591.75
1/2/2026,MKP_1,B04,P10032,8,1460.38
1/2/2026,MKP_1,B11,P10351,8,12415.7
1/2/2026,MKP_1,B14,P10554,6,6534.07
1/2/2026,MKP_1,B17,P10009,15,3835.48
1/2/2026,MKP_1,B07,P10044,6,8454.42
1/2/2026,MKP_1,B04,P10007,20,4114.8
1/2/2026,MKP_1,B11,P10087,6,2644.48
1/2/2026,MKP_1,B01,P10001,31,3456.64
1/2/2026,MKP_1,B04,P10011,6,6462.29
1/2/2026,MKP_1,B02,P10001,15,2178.36
1/2/2026,MKP_1,B16,P10054,23,2770.51
1/2/2026,MKP_1,B09,P10000,27,-1190.08
1/2/2026,MKP_1,B16,P10000,22,4192.09
1/2/2026,MKP_1,B09,P10275,2,4528.21
1/2/2026,MKP_1,B12,P10030,20,3126.57
1/2/2026,MKP_1,B13,P10012,33,6936.31
1/2/2026,MKP_1,B14,P10017,2,0
1/2/2026,MKP_1,B14,P10017,1,0
1/2/2026,MKP_1,B11,P10000,16,4064.7
1/2/2026,MKP_1,B02,P10002,5,481.51
1/2/2026,MKP_1,B04,P10014,1,0
1/2/2026,MKP_1,B01,P10016,5,3195.11
1/2/2026,MKP_1,B14,P10000,14,1632.87
1/2/2026,MKP_1,B19,P10000,14,1737.47
1/2/2026,MKP_1,B14,P10503,14,3128.37
1/2/2026,MKP_1,B12,P10236,24,3954.47
1/2/2026,MKP_1,B07,P10044,8,7842.59
1/2/2026,MKP_1,B06,P10009,32,7034.99
1/2/2026,MKP_1,B05,P10001,12,1464.82
1/2/2026,MKP_1,B11,P10012,12,2722.77
1/2/2026,MKP_1,B18,P10001,0,0
1/2/2026,MKP_1,B19,P10149,8,853.34
1/2/2026,MKP_1,B11,P10000,23,3859.7
1/2/2026,MKP_1,B07,P10206,6,556.38
1/2/2026,MKP_1,B18,P10000,13,2957.52
1/2/2026,MKP_1,B14,P10041,4,1722.63
1/2/2026,MKP_1,B13,P10224,10,20685.53
1/2/2026,MKP_1,B13,P10399,3,3185.22
1/2/2026,MKP_1,B08,P10354,8,6638.48
1/2/2026,MKP_1,B05,P10003,20,4022.39
1/2/2026,MKP_1,B07,P10000,12,2401.41
1/2/2026,MKP_1,B13,P10019,20,3594.41
1/2/2026,MKP_1,B05,P10000,11,942.7
1/2/2026,MKP_1,B14,P10089,16,2832.83
1/2/2026,MKP_1,B19,P10001,18,2121.29
1/2/2026,MKP_1,B02,P10011,4,6926.53
1/2/2026,MKP_1,B11,P10023,3,978.45
1/2/2026,MKP_1,B03,P10018,8,2247.87
1/2/2026,MKP_1,B10,P10000,16,3793.67
1/2/2026,MKP_1,B04,P10000,19,3448.87
1/2/2026,MKP_1,B16,P10027,13,1367.74
1/2/2026,MKP_1,B08,P10027,13,2344.23
1/2/2026,MKP_1,B13,P10008,18,2826.72
1/2/2026,MKP_1,B11,P10023,6,2494.04
1/2/2026,MKP_1,B14,P10020,18,2530.14
1/2/2026,MKP_1,B06,P10000,12,1158.43
1/2/2026,MKP_1,B16,P10000,12,1382.8
1/2/2026,MKP_1,B01,P10000,22,1647.24
1/2/2026,MKP_1,B01,P10019,11,1951.12
1/2/2026,MKP_1,B08,P10000,13,2566.33
1/2/2026,MKP_1,B08,P10268,24,5552.59
1/2/2026,MKP_1,B08,P10000,0,0
1/2/2026,MKP_1,B10,P10009,4,644.43
1/2/2026,MKP_1,B17,P10033,4,4294.6
1/2/2026,MKP_1,B20,P10027,12,2638.62
1/2/2026,MKP_1,B12,P10001,18,1969.58
1/2/2026,MKP_1,B12,P10015,27,5124.79
1/2/2026,MKP_1,B05,P10008,12,2788.59
1/2/2026,MKP_1,B09,P10002,9,1174
1/2/2026,MKP_1,B08,P10000,6,1163.05
1/2/2026,MKP_1,B04,P10004,0,0
1/2/2026,MKP_1,B03,P10000,23,3315.65
1/2/2026,MKP_1,B15,P10031,14,2246.7
1/2/2026,MKP_1,B05,P10000,20,3391.18
1/2/2026,MKP_1,B06,P10009,30,6902.08
1/2/2026,MKP_1,B14,P10010,6,884.41
1/2/2026,MKP_1,B08,P10042,7,5533.09
1/2/2026,MKP_1,B17,P10002,21,3707.4
1/2/2026,MKP_1,B19,P10000,15,3328.16
1/2/2026,MKP_1,B01,P10006,18,2467.78
1/2/2026,MKP_1,B17,P10007,15,3251.54
1/2/2026,MKP_1,B19,P10020,7,1605.03
1/2/2026,MKP_1,B02,P10251,8,5097.88
1/2/2026,MKP_1,B04,P10000,8,771.23
1/2/2026,MKP_1,B07,P10041,11,3524.72
1/2/2026,MKP_1,B11,P10039,0,0
1/2/2026,MKP_1,B16,P10000,0,0
1/2/2026,MKP_1,B01,P10009,14,2253.59
1/2/2026,MKP_1,B12,P10002,13,3465.15
1/2/2026,MKP_1,B09,P10135,0,0
1/2/2026,MKP_1,B19,P10088,10,995.38
1/2/2026,MKP_1,B02,P10101,14,2666.58
1/2/2026,MKP_1,B15,P10001,18,3808.16
1/2/2026,MKP_1,B19,P10000,12,1240.7
1/2/2026,MKP_1,B09,P10037,20,4364.25
1/2/2026,MKP_1,B02,P10000,20,4663.78
1/2/2026,MKP_1,B06,P10000,9,1031.63
1/2/2026,MKP_1,B11,P10029,9,3770.8
1/2/2026,MKP_1,B12,P10000,18,4670.13
1/2/2026,MKP_1,B04,P10011,4,8663.22
1/2/2026,MKP_1,B07,P10063,28,6196.3
1/2/2026,MKP_1,B09,P10144,2,1920.09
1/2/2026,MKP_1,B11,P10035,10,2420.54
1/2/2026,MKP_1,B07,P10001,1,203.91
1/2/2026,MKP_1,B14,P10001,24,3732.7
1/2/2026,MKP_1,B15,P10433,19,4159.05
1/2/2026,MKP_1,B09,P10072,11,6822.03
1/2/2026,MKP_1,B04,P10029,10,8021.01
1/2/2026,MKP_1,B02,P10002,3,522.41
1/2/2026,MKP_1,B09,P10002,13,1005.76
1/2/2026,MKP_1,B02,P10000,30,3248.45
1/2/2026,MKP_1,B04,P10241,13,1239.87
1/2/2026,MKP_1,B01,P10015,13,2009.77
1/2/2026,MKP_1,B02,P10075,7,6308.54
1/2/2026,MKP_1,B10,P10000,0,0
1/2/2026,MKP_1,B18,P10003,12,1485.67
1/2/2026,MKP_1,B15,P10068,12,6718.14
1/2/2026,MKP_1,B18,P10064,8,970.67
1/2/2026,MKP_1,B02,P10007,17,4167.45
1/2/2026,MKP_1,B10,P10676,12,1285.06
1/2/2026,MKP_1,B19,P10000,14,2899.3
1/2/2026,MKP_1,B03,P10030,14,3482.06
1/2/2026,MKP_1,B13,P10002,13,1423.67
1/2/2026,MKP_1,B06,P10002,4,672.27
1/2/2026,MKP_1,B19,P10530,20,4444.77
1/2/2026,MKP_1,B20,P10000,18,3422.8
1/2/2026,MKP_1,B19,P10069,13,11531.96
1/2/2026,MKP_1,B01,P10639,12,1766.45
1/2/2026,MKP_1,B06,P10554,8,8071.56
1/2/2026,MKP_1,B12,P10048,0,0
1/2/2026,MKP_1,B11,P10000,17,3037.24
1/2/2026,MKP_1,B09,P10000,24,2920.97
1/2/2026,MKP_1,B03,P10000,23,2884.62
1/2/2026,MKP_1,B09,P10003,0,0
1/2/2026,MKP_1,B01,P10102,0,0
1/2/2026,MKP_1,B10,P10361,20,4759.8
1/2/2026,MKP_1,B19,P10000,14,1264.02
1/2/2026,MKP_1,B07,P10003,19,3936.96
1/2/2026,MKP_1,B17,P10000,20,4973.16
1/2/2026,MKP_1,B12,P10015,14,2512.6
1/2/2026,MKP_1,B13,P10018,10,3123.37
1/2/2026,MKP_1,B09,P10275,3,4824.44
1/2/2026,MKP_1,B16,P10054,23,2747.03
1/2/2026,MKP_1,B14,P10000,14,3678.83
1/2/2026,MKP_1,B19,P10163,7,4281.68
1/2/2026,MKP_1,B12,P10236,22,3722.34
1/2/2026,MKP_1,B16,P10134,4,5498.45
1/2/2026,MKP_1,B09,P10006,14,2043.67
1/2/2026,MKP_1,B03,P10038,11,7219.84
1/2/2026,MKP_1,B07,P10000,19,4208.49
1/2/2026,MKP_1,B07,P10130,4,2026.3
1/2/2026,MKP_1,B06,P10000,26,5898.57
1/2/2026,MKP_1,B11,P10001,0,0
1/2/2026,MKP_1,B01,P10578,8,14255.74
1/2/2026,MKP_1,B05,P10003,24,5249.51
1/2/2026,MKP_1,B03,P10218,15,1677.04
1/2/2026,MKP_1,B13,P10009,6,754.54
1/2/2026,MKP_1,B02,P10000,21,4597.13
1/2/2026,MKP_1,B07,P10102,8,6909.03
1/2/2026,MKP_1,B05,P10066,23,2628.75
1/2/2026,MKP_1,B07,P10035,22,4936.02
1/2/2026,MKP_1,B04,P10002,12,1694.63
1/2/2026,MKP_1,B02,P10001,25,3165.18
1/2/2026,MKP_1,B09,P10105,9,8240.95
1/2/2026,MKP_1,B05,P10018,10,7796.19
1/2/2026,MKP_1,B10,P10003,18,4136.22
1/2/2026,MKP_1,B17,P10006,21,3970.01
1/2/2026,MKP_1,B08,P10014,9,5724.13
1/2/2026,MKP_1,B20,P10004,9,6526.53
1/2/2026,MKP_1,B11,P10138,18,1841.91
1/2/2026,MKP_1,B15,P10049,3,484.86
1/2/2026,MKP_1,B12,P10004,3,2070.06
1/2/2026,MKP_1,B11,P10000,10,1466.44
1/2/2026,MKP_1,B19,P10028,13,4095.81
1/2/2026,MKP_1,B15,P10000,15,1464.09
1/2/2026,MKP_1,B01,P10001,18,1838.31
1/2/2026,MKP_1,B10,P10000,13,2370.55
1/2/2026,MKP_1,B09,P10000,10,1287.16
1/2/2026,MKP_1,B17,P10438,11,2033.61
1/2/2026,MKP_1,B17,P10003,7,1806.04
1/2/2026,MKP_1,B09,P10007,29,4576.33
1/2/2026,MKP_1,B18,P10013,8,4148.39
1/2/2026,MKP_1,B01,P10028,8,4922.69
1/2/2026,MKP_1,B14,P10152,7,4867.57
1/2/2026,MKP_1,B11,P10002,15,2856.75
1/2/2026,MKP_1,B04,P10004,8,3792.47
1/2/2026,MKP_1,B08,P10000,14,2800.01
1/2/2026,MKP_1,B07,P10001,11,2962.24
1/2/2026,MKP_1,B18,P10005,9,1349.41
1/2/2026,MKP_1,B17,P10255,0,0
1/2/2026,MKP_1,B01,P10006,11,2321.27
1/2/2026,MKP_1,B10,P10496,1,452.02
1/2/2026,MKP_1,B02,P10008,13,2128.98
1/2/2026,MKP_1,B05,P10002,21,1948.37
1/2/2026,MKP_1,B05,P10002,0,0
1/2/2026,MKP_1,B11,P10000,21,1942.73
1/2/2026,MKP_1,B01,P10003,16,1290.35
1/2/2026,MKP_1,B09,P10005,15,2521.36
1/2/2026,MKP_1,B11,P10001,10,2087.34
1/2/2026,MKP_1,B10,P10039,11,1642.89
1/2/2026,MKP_1,B16,P10000,20,3982.7
1/2/2026,MKP_1,B14,P10027,0,0
1/2/2026,MKP_1,B17,P10000,18,2103.99
1/2/2026,MKP_1,B05,P10001,29,2644.02
1/2/2026,MKP_1,B13,P10224,10,20486.8
1/2/2026,MKP_1,B08,P10006,12,1827.9
1/2/2026,MKP_1,B04,P10018,12,7647.42
1/2/2026,MKP_1,B03,P10121,3,3106.16
1/2/2026,MKP_1,B12,P10000,15,3958.3
1/2/2026,MKP_1,B09,P10002,17,3704.85
1/2/2026,MKP_1,B02,P10005,16,3240.65
1/2/2026,MKP_1,B11,P10440,10,6612.1
1/2/2026,MKP_1,B12,P10000,19,3938.31
1/2/2026,MKP_1,B19,P10007,18,3731.81
1/2/2026,MKP_1,B11,P10001,10,1957.27
1/2/2026,MKP_1,B20,P10001,1,149.18
1/2/2026,MKP_1,B05,P10012,15,2845.17
1/2/2026,MKP_1,B06,P10000,13,1554.71
1/2/2026,MKP_1,B11,P10006,23,2485.36
1/2/2026,MKP_1,B18,P10001,11,2155.44
1/2/2026,MKP_1,B08,P10678,6,4838.54
1/2/2026,MKP_1,B17,P10008,2,220.4
1/2/2026,MKP_1,B08,P10005,24,3072.59
1/2/2026,MKP_1,B20,P10024,6,1395.1
1/2/2026,MKP_1,B20,P10053,2,2191.81
1/2/2026,MKP_1,B20,P10016,2,536.96
1/2/2026,MKP_1,B06,P10049,0,0
1/2/2026,MKP_1,B15,P10580,6,7088.38
1/2/2026,MKP_1,B18,P10053,8,11927.44
1/2/2026,MKP_1,B02,P10571,0,0
1/2/2026,MKP_1,B11,P10003,11,2758.3
1/2/2026,MKP_1,B17,P10000,15,1301.04
1/2/2026,MKP_1,B09,P10004,7,2883.4
1/2/2026,MKP_1,B06,P10000,14,3198.05
1/2/2026,MKP_1,B12,P10063,9,1884.47
1/2/2026,MKP_1,B16,P10007,5,1050.92
1/2/2026,MKP_1,B19,P10001,9,1924.04
1/2/2026,MKP_1,B09,P10000,16,4030.77
1/2/2026,MKP_1,B02,P10016,10,7492.9
1/2/2026,MKP_1,B18,P10289,3,6659.83
1/2/2026,MKP_1,B01,P10000,17,2262.23
1/2/2026,MKP_1,B10,P10688,5,5142.4
1/2/2026,MKP_1,B18,P10001,16,2091.48
1/2/2026,MKP_1,B11,P10012,11,2610.57
1/2/2026,MKP_1,B05,P10475,3,1613.45
1/2/2026,MKP_1,B15,P10033,6,9471.27
1/2/2026,MKP_1,B02,P10000,23,6160.68
1/2/2026,MKP_1,B18,P10193,2,276.61
1/2/2026,MKP_1,B11,P10061,9,972.63
1/2/2026,MKP_1,B02,P10058,13,12876.25
1/2/2026,MKP_1,B15,P10094,6,1160.92
1/2/2026,MKP_1,B20,P10034,5,800.04
1/2/2026,MKP_1,B09,P10001,17,3431.69
1/2/2026,MKP_1,B13,P10057,4,3002.66
1/2/2026,MKP_1,B01,P10002,11,1438.06
1/2/2026,MKP_1,B13,P10008,26,5745.69
1/2/2026,MKP_1,B01,P10005,12,2784.16
1/2/2026,MKP_1,B17,P10001,24,3976.06
1/2/2026,MKP_1,B07,P10000,13,1878.84
1/2/2026,MKP_1,B08,P10016,14,7449.41
1/2/2026,MKP_1,B18,P10022,9,3024.53
1/2/2026,MKP_1,B19,P10566,0,0
1/2/2026,MKP_1,B20,P10002,13,2900.42
1/2/2026,MKP_1,B05,P10030,0,0
1/2/2026,MKP_1,B03,P10042,10,2933.99
1/2/2026,MKP_1,B13,P10002,13,2678.5
1/2/2026,MKP_1,B17,P10007,9,1874.01
1/2/2026,MKP_1,B09,P10065,11,2512.34
1/2/2026,MKP_1,B18,P10000,12,1807.7
1/2/2026,MKP_1,B20,P10033,3,6173.77
1/2/2026,MKP_1,B18,P10019,9,2428.04
1/2/2026,MKP_1,B14,P10110,12,9575.87
1/2/2026,MKP_1,B15,P10000,14,2756.25
1/2/2026,MKP_1,B06,P10004,9,5128.55
1/2/2026,MKP_1,B02,P10002,9,1550.42
1/2/2026,MKP_1,B14,P10002,13,2469.59
1/2/2026,MKP_1,B17,P10002,13,1857.99
1/2/2026,MKP_1,B14,P10021,23,2748.34
1/2/2026,MKP_1,B05,P10034,12,2271.98
1/2/2026,MKP_1,B03,P10000,32,3530.64
1/2/2026,MKP_1,B09,P10007,16,4216.49
1/2/2026,MKP_1,B03,P10016,4,3117.89
1/2/2026,MKP_1,B04,P10036,18,3745.25
1/2/2026,MKP_1,B16,P10005,13,3472.13
1/2/2026,MKP_1,B10,P10009,15,3779.44
1/2/2026,MKP_1,B11,P10024,22,3598.63
1/2/2026,MKP_1,B08,P10025,25,5194.24
1/2/2026,MKP_1,B15,P10026,5,9313.49
1/2/2026,MKP_1,B19,P10005,10,1129.29
1/2/2026,MKP_1,B02,P10069,15,7793.78
1/2/2026,MKP_1,B12,P10011,6,6015.22
1/2/2026,MKP_1,B08,P10026,7,15356.06
1/2/2026,MKP_1,B18,P10047,6,3514.86
1/2/2026,MKP_1,B09,P10010,0,0
1/2/2026,MKP_1,B14,P10123,13,2721.34
1/2/2026,MKP_1,B08,P10019,10,1993.09
1/2/2026,MKP_1,B14,P10000,12,1603.71
1/2/2026,MKP_1,B20,P10001,18,2362.62
1/2/2026,MKP_1,B06,P10095,3,862.71
1/2/2026,MKP_1,B20,P10189,26,5691.48
1/2/2026,MKP_1,B11,P10008,23,3282.94
1/2/2026,MKP_1,B02,P10006,10,1024
1/2/2026,MKP_1,B10,P10296,18,1651.16
1/2/2026,MKP_1,B19,P10007,15,3326.6
1/2/2026,MKP_1,B15,P10149,18,2291.08
1/2/2026,MKP_1,B05,P10003,12,1031.14
1/2/2026,MKP_1,B02,P10001,20,4374.41
1/2/2026,MKP_1,B01,P10019,12,1514.47
1/2/2026,MKP_1,B06,P10021,28,6475.76
1/2/2026,MKP_1,B06,P10002,14,3142.69
1/2/2026,MKP_1,B05,P10296,20,2544.29
1/2/2026,MKP_1,B02,P10122,2,2676.68
1/2/2026,MKP_1,B17,P10005,16,2148.57
1/2/2026,MKP_1,B19,P10000,14,1826.38
1/2/2026,MKP_1,B13,P10012,32,6203.58
1/2/2026,MKP_1,B07,P10001,14,1308.92
1/2/2026,MKP_1,B08,P10003,27,2191.55
1/2/2026,MKP_1,B01,P10072,17,7870.05
1/2/2026,MKP_1,B10,P10000,23,4613.39
1/2/2026,MKP_1,B01,P10023,10,6356.26
1/2/2026,MKP_1,B20,P10317,1,1750.63
1/2/2026,MKP_1,B17,P10000,17,3213.92
1/2/2026,MKP_1,B08,P10001,9,1395.17
1/2/2026,MKP_1,B15,P10003,23,4459.26
1/2/2026,MKP_1,B02,P10034,15,4055.02
1/2/2026,MKP_1,B17,P10153,22,6009.66
1/2/2026,MKP_1,B13,P10003,30,7423.92
1/2/2026,MKP_1,B02,P10000,8,1701.48
1/2/2026,MKP_1,B13,P10003,0,0
1/2/2026,MKP_1,B06,P10011,5,12625.93
1/2/2026,MKP_1,B05,P10163,7,2416.38
1/2/2026,MKP_1,B10,P10000,22,5144.72
1/2/2026,MKP_1,B14,P10006,22,4345.26
1/2/2026,MKP_1,B01,P10000,5,865.45
1/2/2026,MKP_1,B14,P10006,16,4287.87
1/2/2026,MKP_1,B16,P10631,16,11810.28
1/2/2026,MKP_1,B16,P10013,2,857.03
1/2/2026,MKP_1,B09,P10380,11,8946.77
1/2/2026,MKP_1,B02,P10000,0,0
